korean,actual translation,Google translation,DeepL translation,bleurt_score,comet_score
"때때로 나무밑이 학교가 될수도 있고 혹은 많은 경우에, 선생님들에게 5학년 수준의 교육 능력밖에 없을 수 있습니다 그렇기 때문에 교육의 협업모델이 필요합니다 단순히 많은 학교를 짓는다던지, 많은 선생님들을 교육시킨다던지 하는 것이 아닙니다. 물론 이런것도 해야겠지만요","Sometimes school is under a tree, or in many cases, the teacher has only a fifth-grade education, so you need a collaborative model of learning, not just building more schools and training more teachers, which you have to do anyway.","Sometimes a school can be under a tree, or in many cases, teachers may only have the skills to teach at a 5th grade level. That's why we need a collaborative model of education. It's not just about building a lot of schools or training a lot of teachers. Of course, you have to do this too.",,0.20803028345108032,0.8432609438896179
"그래서 우리는 또다시 ""한대를 주면, 한대를 얻는"" 프로그램을 진행 중입니다","So we're once again doing ""Give One, Get One.""","So we are once again working on the “Give One, Get One” program.",,0.16281302273273468,0.9186958074569702
"작년에, 우리는 ""한대를 주면, 한대를 얻는"" 프로그램을 운영하였습니다 이를 통해 100,000 대의 랩탑 컴퓨터를 얻을 수 있었고 무료로 아이들에게 제공하였습니다","Last year, we ran a ""Give One, Get One"" program, and it generated over 100,000 laptops that we were then able to give free.","Last year, we ran a ""Give One, Get One"" program that helped us obtain 100,000 laptops and give them to children free of charge.",,0.3293021321296692,0.9059938788414001
무료 랩탑 컴퓨터를 통해 랩탑 컴퓨터를 전혀 살 수 없는 국가에 이것을 들고 갈 수 있습니다,"And by being a zero-dollar laptop, we can go to countries that can't afford it at all.",A free laptop computer allows you to take it to countries where you can't buy a laptop computer at all.,,0.1566857397556305,0.7706233859062195
"이것이 우리가 하는 일입니다. 우리는 아이티(서인도제도의 공화국)에도 갔고 르완다, 아프가니스탄, 이디오피아, 몽고에도 갔습니다","And that's what we did. We went to Haiti, we went to Rwanda, Afghanistan, Ethiopia, Mongolia.","This is what we do. We went to Haiti (Republic of the West Indies), we went to Rwanda, Afghanistan, Ethiopia and Mongolia.",,0.3588564991950989,0.9003295302391052
"그곳은 상업적인 시장이 아닙니다 우리는 디지털시대의 충분한 공급, 세계와의 연결, 어린 아이들을 위한다는 원칙으로 씨를 뿌리고 있습니다","Places that are not markets, seeding it with the principles of saturation, connectivity, low ages, etc.","It is not a commercial market. We are sowing on the principles of sufficient provision, connection to the world and for young children in the digital age.",,-0.49097752571105957,0.6843674778938293
그리고 우리는 실제로 많은 수의 랩탑 컴퓨터를 제공할 수 있습니다,And then we can actually roll out large numbers.,And we can actually provide a large number of laptop computers,,-0.6705365180969238,0.7325724363327026
이렇게 한번 생각해 보시죠 이것을 아이들의 무지로부터의 예방접종이라고 생각해 보십시오,So think of it think of it as inoculating children against ignorance.,Think about it this way. Think of this as an inoculation against children's ignorance.,,0.3480854630470276,0.8673983812332153
그리고 랩탑 컴퓨터를 백신이라고 생각해 보십시오,And think of the laptop as a vaccine.,And think of your laptop computer as an antivirus,,0.0597807914018631,0.8208003640174866
여러분은 단순히 몇몇 아이들에게 백신 접종을 하는게 아니라,You don't vaccinate a few children.,You don't just vaccinate a few children;,,0.7163273692131042,0.8532060980796814
전세계 모든 어린이들에게 백신 접종을 제공하는 것입니다,You vaccinate all the children in an area.,Providing vaccinations to every child in the world,,-0.000815168023109436,0.831287145614624
"그럼, “죽음에 대해서 이야기 해야지.” 라고 생각했습니다.","So I thought, ""I will talk about death.""","Then, “We should talk about death.” I thought.",,0.48288458585739136,0.9010871648788452
오늘은 열정적인 날인 것 같군요.,Seemed to be the passion today.,Today seems to be a passionate day.,,0.6595633029937744,0.8050000071525574
사실 죽음에 관한 이야기를 하려는 건 아닙니다.,"Actually, it's not about death.","Actually, I don't want to talk about death.",,-0.14434708654880524,0.8479650616645813
"죽음이란 피할 수 없고 무서운 것이지만 , 오늘 제가 정말 이야기하고 싶은 것은, 단지 제가 사람들이 죽을 때 남기는 유산에 매료되었다는 것입니다.","It's inevitable, terrible, but really what I want to talk about is, I'm just fascinated by the legacy people leave when they die.","Death is inevitable and scary, but what I really want to talk about today is that I'm simply fascinated by the legacies that people leave behind when they die.",,0.3615201413631439,0.9216259121894836
그게 제가 하려고 하는 이야기입니다.,That's what I want to talk about.,That's the story I'm trying to tell.,,0.23077286779880524,0.8397951722145081
"아트 벅월드는 그의 유머가 담긴 영상을 유산으로 남겼습니다. 그 영상은 그가 죽은 지 얼마 지나지 않아 발견되었는데, 그 영상에서 그는 “안녕! 나는 아트 벅월드인데요, 이제 막 죽었답니다.” 라고 얘기했죠.","So Art Buchwald left his legacy of humor with a video that appeared soon after he died, saying, ""Hi! I'm Art Buchwald, and I just died.""","Art Buckwald left a legacy of his humorous videos. The video was discovered shortly after his death, in which he says: ""Hi! I'm Art Buckwald, and I just died."" I said that.",,0.3188053071498871,0.8331084847450256
"그리고, 제가 TED에서 얻은 여행에서, 갈라파고스섬에서 만난 마이크는, 그의 암을 통해 자신의 여행을 연대순으로 사이버 공간에 남기고 있었습니다.","And Mike, who I met at Galapagos, a trip which I won at TED, is leaving notes on cyberspace where he is chronicling his journey through cancer.","And Mike, who I met in the Galapagos Islands on a trip I got from TED, has been chronicling his journey through cancer in cyberspace.",,0.2308189421892166,0.827411949634552
또 제 아버지도 편지와 공책을 통해서 그 필적의 유산을 제게 남겼죠.,And my father left me a legacy of his handwriting through letters and a notebook.,My father also left a legacy of his handwriting to me through letters and notebooks.,,0.6676787734031677,0.9134390950202942
"그가 아팠던, 그가 살았던 마지막 2년간 그는 저에 대한 그의 생각들을 공책에 채웠어요.","In the last two years of his life, when he was sick, he filled a notebook with his thoughts about me.","During the last two years of his life, when he was ill, he filled a notebook with his thoughts about me.",,0.9013057947158813,0.9389970898628235
"그는 나의 강점들, 약점들, 또 특정한 사건들을 인용하는 자상한 제안들을 적고, 제 일생을 반추했어요.","He wrote about my strengths, weaknesses, and gentle suggestions for improvement, quoting specific incidents, and held a mirror to my life.","He wrote down my strengths, weaknesses, and thoughtful suggestions citing specific incidents and reflected on my life.",,0.43790602684020996,0.8724464774131775
"그가 죽은 다음, 저는 아무도 제게 더이상 편지를 하지 않는다는 걸 깨달았어요.","After he died, I realized that no one writes to me anymore.","After he died, I realized that no one writes to me anymore.",,1.0164685249328613,0.9752057194709778
손으로 글을 쓰는 것은 사라지고 있는 기술입니다.,Handwriting is a disappearing art.,Writing by hand is a dying skill.,,0.061961859464645386,0.8537927269935608
"저는 이메일을 아주 좋아하고, 타자를 치면서 생각하지만, 왜 새로운 것을 위해 오래된 습관을 버리는 거죠?","I'm all for email and thinking while typing, but why give up old habits for new?","I love email, and I think as I type, but why abandon old habits for new ones?",,0.2864292860031128,0.8451525568962097
