korean,actual translation,Google translation,Microsoft translation,DeepL translation,Google translation_bleurt,Google translation_comet,Microsoft translation_bleurt,Microsoft translation_comet,DeepL translation_bleurt,DeepL translation_comet,cosine_Google_translation,cosine_Microsoft_translation,cosine_DeepL_translation,Google translation_bleurt_minmax,Microsoft translation_bleurt_minmax,DeepL translation_bleurt_minmax
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877461194992064,0.9475370049476624,0.7703995704650879,0.8176719546318054,1.1667158603668213,0.9807692170143129,0.97005993,0.72670025,0.99999976,0.926045891043664,0.8545829113065371,0.9999998668925293
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877461194992064,0.9475370049476624,0.7703995704650879,0.8176719546318054,1.1667158603668213,0.9807692170143129,0.97005993,0.72670025,0.99999976,0.926045891043664,0.8545829113065371,0.9999998668925293
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.9475370049476624,0.7703994512557983,0.8176719546318054,1.16671621799469,0.9807692170143129,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.9475370049476624,0.7703994512557983,0.8176719546318054,1.16671621799469,0.9807692170143129,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.9475370049476624,0.7703994512557983,0.8176719546318054,1.16671621799469,0.9807692170143129,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.947537124156952,0.7703994512557983,0.8176719546318054,1.16671621799469,0.9807692170143129,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.6000741124153137,0.7703994512557983,0.5059638023376465,1.16671621799469,0.9609944224357604,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.653729259967804,0.7703994512557983,0.535986602306366,1.16671621799469,0.9541902542114258,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.5809741616249084,0.7703994512557983,0.6278312802314758,1.16671621799469,0.944325029850006,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.565741240978241,0.7703994512557983,0.6156799793243408,1.16671621799469,0.9390440583229064,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.5349050164222717,0.7703994512557983,0.7750032544136047,1.16671621799469,0.9562135338783264,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.5140944123268127,0.7703994512557983,0.5176936984062195,1.16671621799469,0.95774507522583,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.6000741124153137,0.7703994512557983,0.5059638023376465,1.16671621799469,0.9609944224357604,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.565741240978241,0.7703994512557983,0.6156799793243408,1.16671621799469,0.9390440583229064,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.7927746176719666,0.7703994512557983,0.4763495028018951,1.16671621799469,0.9368047118186952,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.6981374621391296,0.7703994512557983,0.6468624472618103,1.16671621799469,0.9722108244895936,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.5140944123268127,0.7703994512557983,0.5176936984062195,1.16671621799469,0.95774507522583,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.6370221972465515,0.7703994512557983,0.4930052161216736,1.16671621799469,0.9683361649513244,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.722030758857727,0.7703994512557983,0.5467872619628906,1.16671621799469,0.962334930896759,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.8082236647605896,0.7703994512557983,0.6474922299385071,1.16671621799469,0.9731524586677552,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.6370221972465515,0.7703994512557983,0.4930052161216736,1.16671621799469,0.9683361649513244,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.5904361605644226,0.7703994512557983,0.4180728495121002,1.16671621799469,0.9305257201194764,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.8006349205970764,0.7703994512557983,0.6131336092948914,1.16671621799469,0.9577175974845886,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.6198115944862366,0.7703994512557983,0.6522275805473328,1.16671621799469,0.9646235108375548,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.947537124156952,0.7703994512557983,0.8176719546318054,1.16671621799469,0.9807692170143129,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.6000741124153137,0.7703994512557983,0.5059638023376465,1.16671621799469,0.9609944224357604,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.9475370645523072,0.7703994512557983,0.8176719546318054,1.16671621799469,0.980769157409668,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.722030758857727,0.7703994512557983,0.5467872619628906,1.16671621799469,0.962334930896759,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.8006349205970764,0.7703994512557983,0.6131336092948914,1.16671621799469,0.9577175974845886,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.5904361605644226,0.7703994512557983,0.4180728495121002,1.16671621799469,0.9305257201194764,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.6370221972465515,0.7703994512557983,0.4930052161216736,1.16671621799469,0.9683361649513244,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.8082236647605896,0.7703994512557983,0.6474922299385071,1.16671621799469,0.9731524586677552,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.5140944123268127,0.7703994512557983,0.5176936984062195,1.16671621799469,0.95774507522583,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877463579177856,0.5349050164222717,0.7703994512557983,0.7750032544136047,1.16671621799469,0.9562135338783264,0.97005993,0.72670025,0.99999976,0.9260459783298162,0.8545828699685112,1.0
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877461194992064,0.6981374621391296,0.7703995704650879,0.6468624472618103,1.1667158603668213,0.9722108244895936,0.97005993,0.72670025,0.99999976,0.926045891043664,0.8545829113065371,0.9999998668925293
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877461194992064,0.7927746176719666,0.7703995704650879,0.4763495028018951,1.1667158603668213,0.9368047118186952,0.97005993,0.72670025,0.99999976,0.926045891043664,0.8545829113065371,0.9999998668925293
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877461194992064,0.722030758857727,0.7703995704650879,0.5467872619628906,1.1667158603668213,0.962334930896759,0.97005993,0.72670025,0.99999976,0.926045891043664,0.8545829113065371,0.9999998668925293
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877461194992064,0.6449460983276367,0.7703995704650879,0.67446368932724,1.1667158603668213,0.9645339250564576,0.97005993,0.72670025,0.99999976,0.926045891043664,0.8545829113065371,0.9999998668925293
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877461194992064,0.6198115944862366,0.7703995704650879,0.6522275805473328,1.1667158603668213,0.9646235108375548,0.97005993,0.72670025,0.99999976,0.926045891043664,0.8545829113065371,0.9999998668925293
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877461194992064,0.565741240978241,0.7703995704650879,0.6156799793243408,1.1667158603668213,0.9390440583229064,0.97005993,0.72670025,0.99999976,0.926045891043664,0.8545829113065371,0.9999998668925293
감사합니다.,Thank you.,thank you,I appreciate it.,Thank you.,0.9877461194992064,0.653729259967804,0.7703995704650879,0.535986602306366,1.1667158603668213,0.9541902542114258,0.97005993,0.72670025,0.99999976,0.926045891043664,0.8545829113065371,0.9999998668925293
"우리가 무엇인가 조치를 취하지 않는다면, 앞으로 40년 동안 전 지구적으로 신경학적 질병이 창궐하는 것을 보게 될 것입니다.","Unless we do something to prevent it, over the next 40 years we’re facing an epidemic of neurologic diseases on a global scale.","If we don't do something, over the next 40 years we will see a global epidemic of neurological diseases.","If we don't do something, we're going to see a global epidemic of neurological disease over the next 40 years.","If we don't do something, we're going to see a global epidemic of neurological disease over the next 40 years.",0.3451426327228546,0.9153559803962708,0.1965860426425933,0.91306334733963,0.1965860426425933,0.91306334733963,0.9157296,0.9122714,0.9122714,0.690785761725738,0.6556024579094153,0.6389219488406762
